sku_id,flag,affected_stores,window_start,window_end,notes
SKU04591,SLOW_MOVER,"STORE019, STORE015, STORE021, STORE007, STORE009, STORE016, STORE003, STORE012, STORE013, STORE022, STORE006, STORE025, STORE029, STORE014, STORE017, STORE028, STORE024, STORE018, STORE008, STORE001, STORE027, STORE010, STORE002, STORE026",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7843.6 days of cover.
SKU04596,STOCKOUT_RISK,"STORE030, STORE010, STORE020, STORE018, STORE005, STORE027, STORE024, STORE006, STORE009, STORE013, STORE015",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 11 stores.
SKU04605,SLOW_MOVER,"STORE010, STORE015, STORE030, STORE013, STORE018, STORE020, STORE016, STORE003, STORE011, STORE005, STORE024, STORE007, STORE021, STORE019, STORE001, STORE025, STORE014, STORE009, STORE012, STORE006, STORE008, STORE017",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5507.9 days of cover.
SKU04607,SLOW_MOVER,"STORE030, STORE014, STORE013, STORE024, STORE012, STORE028, STORE016, STORE010, STORE021, STORE019, STORE003, STORE029, STORE002, STORE004, STORE025, STORE015, STORE023, STORE020, STORE017",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 4680.7 days of cover.
SKU04612,SLOW_MOVER,"STORE025, STORE014, STORE009, STORE030, STORE027, STORE024, STORE012, STORE017, STORE016, STORE021, STORE026, STORE002, STORE013, STORE029, STORE008, STORE004, STORE022, STORE001, STORE006, STORE011",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6855.6 days of cover.
SKU04626,STOCKOUT_RISK,"STORE023, STORE022, STORE001, STORE030, STORE029, STORE021, STORE005, STORE009, STORE020, STORE015, STORE024, STORE027, STORE008",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 13 stores.
SKU04627,STOCKOUT_RISK,"STORE020, STORE019, STORE022, STORE027, STORE006, STORE001, STORE004, STORE003, STORE021, STORE013",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 10 stores.
SKU04633,STOCKOUT_RISK,"STORE013, STORE023, STORE019, STORE003, STORE017, STORE007, STORE014, STORE006, STORE024, STORE009, STORE010, STORE026",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 12 stores.
SKU04641,SLOW_MOVER,"STORE018, STORE022, STORE013, STORE019, STORE010, STORE024, STORE014, STORE003, STORE004, STORE021, STORE027, STORE012, STORE005, STORE009, STORE007, STORE015, STORE020, STORE016, STORE025, STORE030, STORE001, STORE023, STORE008, STORE026, STORE028, STORE006, STORE029",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8144.6 days of cover.
SKU04643,SLOW_MOVER,"STORE017, STORE014, STORE021, STORE010, STORE024, STORE029, STORE006, STORE026, STORE012, STORE023, STORE005, STORE007, STORE016, STORE028, STORE004, STORE008, STORE027, STORE018, STORE003, STORE013, STORE001, STORE022, STORE011, STORE009, STORE015, STORE030",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7709.8 days of cover.
SKU04646,STOCKOUT_RISK,"STORE021, STORE020, STORE004, STORE030, STORE006, STORE003, STORE010, STORE025, STORE013, STORE028",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 10 stores.
SKU04652,SLOW_MOVER,"STORE009, STORE003, STORE011, STORE001, STORE019, STORE008, STORE016, STORE024, STORE022, STORE004, STORE027, STORE002, STORE030, STORE020, STORE026, STORE023, STORE021, STORE018, STORE017, STORE007, STORE010, STORE013, STORE005, STORE014, STORE028, STORE029, STORE006, STORE015, STORE025",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7368.6 days of cover.
SKU04653,SLOW_MOVER,"STORE022, STORE029, STORE011, STORE028, STORE008, STORE012, STORE030, STORE013, STORE023, STORE020, STORE002, STORE025, STORE027, STORE004, STORE001, STORE026, STORE014, STORE019, STORE007, STORE003, STORE016, STORE021, STORE005",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6257.8 days of cover.
SKU04654,SLOW_MOVER,"STORE023, STORE025, STORE027, STORE008, STORE012, STORE015, STORE020, STORE022, STORE030, STORE016, STORE017, STORE014, STORE007, STORE001, STORE011, STORE024, STORE021, STORE006, STORE029, STORE013, STORE028, STORE004, STORE010, STORE009, STORE019, STORE005, STORE026, STORE002, STORE003",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7419.7 days of cover.
SKU04663,STOCKOUT_RISK,"STORE030, STORE016, STORE022, STORE023, STORE004, STORE024, STORE013, STORE010, STORE020, STORE007, STORE005, STORE017, STORE019, STORE002, STORE028, STORE008, STORE025",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 17 stores.
SKU04665,SLOW_MOVER,"STORE003, STORE010, STORE027, STORE022, STORE018, STORE015, STORE006, STORE025, STORE004, STORE016, STORE026, STORE008, STORE019, STORE007, STORE024, STORE013, STORE011, STORE012, STORE002, STORE023, STORE017, STORE001, STORE030, STORE020, STORE028, STORE029, STORE014",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7916.4 days of cover.
SKU04679,SLOW_MOVER,"STORE024, STORE009, STORE022, STORE016, STORE028, STORE004, STORE026, STORE005, STORE018, STORE021, STORE027, STORE003, STORE011, STORE008, STORE019, STORE030, STORE006, STORE007, STORE012, STORE013, STORE029, STORE015, STORE025, STORE002, STORE020, STORE001, STORE014, STORE023",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 9571.9 days of cover.
SKU04690,SLOW_MOVER,"STORE004, STORE003, STORE011, STORE024, STORE019, STORE007, STORE027, STORE030, STORE026, STORE012, STORE005, STORE028, STORE013, STORE001, STORE010, STORE017, STORE016, STORE009, STORE023, STORE025, STORE022, STORE006, STORE018, STORE014, STORE008, STORE002, STORE020, STORE015, STORE021, STORE029",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 9328.0 days of cover.
SKU04693,SLOW_MOVER,"STORE018, STORE028, STORE015, STORE011, STORE005, STORE010, STORE008, STORE016, STORE022, STORE029, STORE026, STORE025, STORE020, STORE002, STORE027, STORE030, STORE009, STORE012, STORE017, STORE021, STORE019",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7723.9 days of cover.
SKU04706,SLOW_MOVER,"STORE016, STORE021, STORE027, STORE007, STORE030, STORE010, STORE023, STORE013, STORE002, STORE011, STORE005, STORE028, STORE008, STORE022, STORE006, STORE014",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 3799.0 days of cover.
SKU04710,STOCKOUT_RISK,"STORE016, STORE024, STORE013, STORE010, STORE022, STORE006, STORE001, STORE018, STORE028, STORE011, STORE014, STORE030, STORE012, STORE026, STORE017, STORE002",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 16 stores.
SKU04717,SLOW_MOVER,"STORE017, STORE024, STORE010, STORE028, STORE023, STORE007, STORE026, STORE018, STORE013, STORE004, STORE005, STORE011, STORE002, STORE027, STORE015, STORE019, STORE003, STORE030, STORE014",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6102.3 days of cover.
SKU04726,SLOW_MOVER,"STORE015, STORE023, STORE016, STORE010, STORE005, STORE007, STORE025, STORE024, STORE021, STORE001, STORE012, STORE019, STORE004, STORE026, STORE013, STORE029, STORE011, STORE003, STORE022, STORE002, STORE006, STORE008, STORE028, STORE020",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8293.8 days of cover.
SKU04729,SLOW_MOVER,"STORE004, STORE017, STORE021, STORE011, STORE019, STORE014, STORE005, STORE028, STORE013, STORE008, STORE002, STORE030, STORE023, STORE022, STORE016, STORE024, STORE012, STORE010, STORE003, STORE027, STORE007, STORE020, STORE018, STORE029, STORE006, STORE026",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7611.0 days of cover.
SKU04741,SLOW_MOVER,"STORE009, STORE021, STORE029, STORE015, STORE012, STORE001, STORE004, STORE024, STORE003, STORE023, STORE016, STORE017, STORE008, STORE025, STORE020",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5278.7 days of cover.
SKU04747,SLOW_MOVER,"STORE009, STORE023, STORE024, STORE004, STORE026, STORE019, STORE006, STORE013, STORE016, STORE021, STORE014, STORE010, STORE005, STORE027, STORE011, STORE002, STORE012, STORE029, STORE030, STORE003, STORE007, STORE001, STORE025, STORE018, STORE008",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8389.6 days of cover.
SKU04753,SLOW_MOVER,"STORE026, STORE030, STORE017, STORE016, STORE003, STORE028, STORE019, STORE018, STORE021, STORE004, STORE007, STORE022, STORE006, STORE023, STORE001, STORE009, STORE008, STORE013, STORE025, STORE002, STORE027",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5542.3 days of cover.
SKU04756,STOCKOUT_RISK,"STORE005, STORE019, STORE007, STORE021, STORE006, STORE003, STORE018, STORE009, STORE002, STORE025, STORE004",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 11 stores.
SKU04768,SLOW_MOVER,"STORE017, STORE010, STORE012, STORE018, STORE006, STORE014, STORE022, STORE001, STORE008, STORE029, STORE002, STORE030, STORE021, STORE015, STORE005, STORE027, STORE024, STORE028, STORE026, STORE009, STORE013, STORE011, STORE004, STORE019, STORE023, STORE007, STORE020",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8907.7 days of cover.
SKU04771,SLOW_MOVER,"STORE002, STORE007, STORE005, STORE010, STORE029, STORE028, STORE020, STORE018, STORE026, STORE019, STORE012, STORE009, STORE025, STORE014, STORE003, STORE021, STORE023, STORE017, STORE022, STORE011, STORE016",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6626.2 days of cover.
SKU04783,STOCKOUT_RISK,"STORE013, STORE015, STORE003, STORE009, STORE022, STORE014, STORE023, STORE005, STORE018, STORE007, STORE028, STORE027, STORE021, STORE012, STORE006, STORE026, STORE025, STORE020, STORE016",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 19 stores.
SKU04791,SLOW_MOVER,"STORE026, STORE014, STORE013, STORE001, STORE020, STORE008, STORE003, STORE009, STORE004, STORE018, STORE022, STORE021, STORE029, STORE024, STORE011, STORE016, STORE002, STORE006, STORE028, STORE005, STORE017, STORE030, STORE015, STORE027, STORE007",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7351.7 days of cover.
SKU04795,SLOW_MOVER,"STORE013, STORE008, STORE030, STORE004, STORE026, STORE027, STORE006, STORE017, STORE010, STORE019, STORE016, STORE025, STORE023, STORE012, STORE022, STORE009, STORE005, STORE020, STORE002",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6100.5 days of cover.
SKU04797,SLOW_MOVER,"STORE029, STORE002, STORE006, STORE011, STORE025, STORE013, STORE028, STORE012, STORE022, STORE018, STORE021, STORE026, STORE016, STORE005, STORE009, STORE001, STORE027",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 4740.4 days of cover.
SKU04824,STOCKOUT_RISK,"STORE017, STORE023, STORE005, STORE022, STORE028, STORE026, STORE013, STORE019, STORE009, STORE002, STORE012, STORE008, STORE014",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 13 stores.
SKU04831,SLOW_MOVER,"STORE023, STORE015, STORE006, STORE029, STORE012, STORE027, STORE017, STORE010, STORE009, STORE014, STORE024, STORE008, STORE030, STORE003, STORE018, STORE007, STORE013, STORE028, STORE002, STORE011, STORE026, STORE016, STORE004, STORE001, STORE022, STORE005, STORE025, STORE019, STORE021, STORE020",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 9652.1 days of cover.
SKU04847,STOCKOUT_RISK,"STORE026, STORE028, STORE001, STORE014, STORE022, STORE017, STORE024, STORE005, STORE016, STORE030, STORE025, STORE018, STORE004, STORE013, STORE029",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 15 stores.
SKU04849,SLOW_MOVER,"STORE020, STORE007, STORE027, STORE024, STORE001, STORE023, STORE014, STORE025, STORE018, STORE012, STORE008, STORE017, STORE002, STORE015, STORE006, STORE011, STORE013, STORE009, STORE004, STORE003, STORE022, STORE016, STORE019, STORE005, STORE030, STORE026, STORE021",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8154.8 days of cover.
SKU04854,SLOW_MOVER,"STORE016, STORE013, STORE006, STORE012, STORE004, STORE011, STORE022, STORE008, STORE018, STORE026, STORE010, STORE020, STORE030, STORE019, STORE009, STORE021, STORE001, STORE027, STORE025, STORE017",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5960.1 days of cover.
SKU04856,SLOW_MOVER,"STORE013, STORE007, STORE010, STORE021, STORE017, STORE002, STORE015, STORE020, STORE016, STORE025, STORE012, STORE001, STORE024, STORE011, STORE028, STORE006, STORE027, STORE019, STORE018, STORE003, STORE029, STORE023, STORE030, STORE008, STORE004",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8863.1 days of cover.
SKU04879,SLOW_MOVER,"STORE016, STORE007, STORE003, STORE017, STORE027, STORE005, STORE014, STORE004, STORE030, STORE001, STORE025, STORE009, STORE008, STORE022, STORE013",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5641.7 days of cover.
SKU04887,SLOW_MOVER,"STORE012, STORE010, STORE030, STORE014, STORE006, STORE018, STORE009, STORE004, STORE015, STORE022, STORE026, STORE005, STORE028, STORE027, STORE001, STORE020, STORE017, STORE025, STORE023, STORE002, STORE013, STORE019, STORE016, STORE011, STORE029",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8037.7 days of cover.
SKU04888,SLOW_MOVER,"STORE014, STORE024, STORE011, STORE002, STORE006, STORE022, STORE007, STORE016, STORE025, STORE009, STORE004, STORE030, STORE023, STORE018, STORE005, STORE026, STORE013, STORE019, STORE029",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5284.7 days of cover.
SKU04894,SLOW_MOVER,"STORE017, STORE024, STORE029, STORE027, STORE013, STORE005, STORE004, STORE028, STORE001, STORE025, STORE021, STORE012, STORE030, STORE022, STORE008, STORE018, STORE011, STORE006, STORE007, STORE010, STORE015, STORE019",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6423.6 days of cover.
SKU04901,SLOW_MOVER,"STORE016, STORE010, STORE029, STORE030, STORE003, STORE025, STORE014, STORE008, STORE020, STORE005, STORE017, STORE006, STORE023, STORE009, STORE004, STORE024, STORE021, STORE012, STORE027, STORE011, STORE007, STORE013, STORE018, STORE019, STORE001",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8005.5 days of cover.
SKU04902,SLOW_MOVER,"STORE023, STORE024, STORE017, STORE020, STORE006, STORE007, STORE019, STORE021, STORE030, STORE005, STORE008, STORE004, STORE022, STORE013, STORE002, STORE018, STORE029, STORE003, STORE025, STORE001, STORE010, STORE014, STORE016, STORE012, STORE011, STORE009, STORE015, STORE028, STORE027",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 10239.5 days of cover.
SKU04905,SLOW_MOVER,"STORE023, STORE021, STORE008, STORE028, STORE011, STORE014, STORE016, STORE002, STORE017, STORE025, STORE030, STORE010, STORE004, STORE009, STORE012, STORE005, STORE006, STORE024, STORE007, STORE018, STORE029, STORE001, STORE003, STORE022, STORE013, STORE019, STORE027, STORE015",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8208.6 days of cover.
SKU04913,STOCKOUT_RISK,"STORE010, STORE016, STORE009, STORE020, STORE004, STORE014, STORE006, STORE028, STORE029, STORE012, STORE011, STORE030, STORE026, STORE018, STORE001, STORE027, STORE023, STORE013",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 18 stores.
SKU04919,SLOW_MOVER,"STORE028, STORE005, STORE011, STORE012, STORE024, STORE027, STORE026, STORE019, STORE017, STORE020, STORE025, STORE008, STORE009, STORE007, STORE013, STORE002, STORE015, STORE003, STORE030, STORE010, STORE014, STORE001, STORE004, STORE021",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8662.1 days of cover.
SKU04926,STOCKOUT_RISK,"STORE023, STORE015, STORE004, STORE003, STORE018, STORE020, STORE011, STORE010, STORE016, STORE007, STORE026, STORE005, STORE002, STORE019, STORE021, STORE022, STORE009, STORE012",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 18 stores.
SKU04941,SLOW_MOVER,"STORE009, STORE029, STORE025, STORE018, STORE012, STORE026, STORE015, STORE021, STORE004, STORE014, STORE003, STORE016, STORE023, STORE017, STORE001, STORE020, STORE010, STORE005, STORE028",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6469.5 days of cover.
SKU04945,SLOW_MOVER,"STORE005, STORE010, STORE002, STORE019, STORE028, STORE023, STORE007, STORE013, STORE016, STORE018, STORE017, STORE003, STORE006, STORE015, STORE025, STORE009",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 4872.2 days of cover.
SKU04955,SLOW_MOVER,"STORE025, STORE013, STORE029, STORE020, STORE009, STORE007, STORE006, STORE001, STORE024, STORE019, STORE030, STORE021, STORE023, STORE017, STORE015, STORE026, STORE012, STORE014, STORE016, STORE005, STORE011, STORE004",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6521.4 days of cover.
SKU04987,SLOW_MOVER,"STORE010, STORE023, STORE009, STORE018, STORE004, STORE006, STORE008, STORE002, STORE027, STORE024, STORE030, STORE029, STORE005, STORE028, STORE022, STORE016, STORE014, STORE013, STORE001, STORE011, STORE026, STORE020, STORE019, STORE012, STORE025, STORE003, STORE015, STORE021, STORE007, STORE017",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 10922.0 days of cover.
SKU04996,SLOW_MOVER,"STORE024, STORE005, STORE014, STORE020, STORE010, STORE011, STORE002, STORE021, STORE001, STORE012, STORE008, STORE009, STORE006, STORE019, STORE022, STORE017, STORE025, STORE013, STORE026",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7126.8 days of cover.
